,id,adult,softcore
66,1664229,False,False
67,1167913,False,False
68,583445,False,False
69,550491,False,False
70,1671269,False,False
71,57474,False,False
72,1683084,False,False
73,1683627,False,False
74,1584506,False,False
75,37719,False,False
76,1683628,False,False
77,1059373,False,False
78,1623125,False,False
79,64845,False,False
80,1683629,False,True
81,603,False,False
82,1682885,False,False
83,1609604,False,False
84,170175,False,False
85,277558,False,False
86,669096,False,False
87,1683630,,
88,1664267,False,False
89,615940,False,False
90,1239898,False,False
91,60834,False,False
92,1664104,False,False
93,403128,False,False
94,560439,False,False
95,8874,False,False
96,40761,False,False
97,1379266,False,False
98,614278,False,False
99,1683631,True,False
0,10570,False,False
1,1218925,False,False
2,1242382,False,False
3,32617,False,False
4,1680261,False,False
5,1192147,False,False
6,473705,False,False
7,1683632,False,False
8,1021643,False,False
9,142308,False,False
10,1062722,False,False
11,19613,False,False
12,1212497,False,False
13,287084,False,False
14,1301421,False,False
15,21484,False,False
16,1894,False,False
17,1683633,False,False
18,46541,False,False
19,122,False,False
20,1619297,False,False
21,270302,False,False
22,1683634,False,False
23,1599454,False,False
24,1683635,False,False
25,1678378,True,False
26,1605750,False,False
27,1594944,False,False
28,3561,False,False
29,1471731,False,False
30,1895,False,False
31,77960,False,False
32,1113608,False,False
33,104681,False,False
34,107242,False,False
35,1670560,False,False
36,1305653,False,False
37,1544704,False,False
38,1683636,,
39,1373474,False,False
40,1098271,False,False
41,1683637,True,False
42,1526650,False,False
43,1369679,False,False
44,1676401,False,False
45,1239657,False,False
46,1524040,False,False
47,429417,False,False
48,72710,False,False
49,205470,False,False
50,1683292,False,False
51,345820,False,False
52,837335,False,False
53,1455139,False,False
54,558449,False,False
55,1479275,False,False
56,502462,False,False
57,1013482,False,False
58,964426,False,False
59,1683638,True,False
60,562233,False,False
61,9392,False,False
62,1381027,False,False
63,275,False,False
64,1683639,False,False
65,1681458,,
66,1114967,False,False
67,1469930,False,False
68,44363,False,False
69,319838,False,False
70,1683640,False,False
71,1680627,False,False
72,2046,False,False
73,1681448,False,False
74,8090,False,False
75,1679804,,
76,1683641,False,False
77,1354452,False,False
78,1683642,False,False
79,855506,False,False
80,277095,False,False
81,121,False,False
82,1558502,False,False
83,352186,False,False
84,27283,False,False
85,103996,False,False
86,86001,False,False
87,1549174,False,False
88,1683643,False,False
89,1222574,False,False
90,840464,False,False
91,109445,False,False
92,1665969,False,False
93,1574202,False,False
94,1556834,False,False
95,1370740,False,False
96,1261188,False,False
97,744276,False,False
98,29932,False,False
99,105210,False,False
0,1683644,False,False
1,744275,False,False
2,537915,False,False
3,268002,False,False
4,613504,False,False
5,42507,False,False
6,820525,False,False
7,50217,False,False
8,1295026,False,False
9,582681,False,False
10,531309,False,False
11,1326064,False,False
12,2567,False,False
13,1452596,False,False
14,1683645,False,False
15,316042,False,False
16,1194388,False,False
17,71,False,False
18,44245,False,False
19,1664583,False,False
20,78069,False,False
21,1683370,,
22,1683369,,
23,1683368,,
24,1683367,,
25,1683366,,
26,1683349,,
27,1683348,,
28,1683347,,
29,1683346,,
30,1683345,,
31,1683328,,
32,1683327,,
33,1683326,,
34,1683325,,
35,1683324,,
36,1683317,,
37,1683316,,
38,1683315,,
39,1683314,,
40,1683313,,
41,74639,False,False
42,528635,False,False
43,578963,False,False
44,811631,False,False
45,611337,False,False
46,1682750,False,False
47,2789,False,False
48,1665288,False,False
49,592394,False,False
50,1683646,False,False
51,1178620,False,False
52,90845,False,False
53,1680246,False,False
54,354857,False,False
55,85559,False,False
56,425274,False,False
57,403064,False,False
58,377,False,False
59,1666662,False,False
60,242828,False,False
61,69335,False,False
62,1683647,,
63,1683648,False,False
64,149,False,False
65,682012,False,False
66,1660410,True,False
67,16306,False,False
68,726274,False,False
69,680,False,False
70,3933,False,False
71,545611,False,False
72,379088,False,False
73,1584862,False,False
74,27205,False,False
75,933260,False,False
76,1532494,False,False
77,330081,False,False
78,276170,False,False
79,1904,False,False
80,398818,False,False
81,1461254,False,False
82,12477,False,False
83,503919,False,False
84,14537,False,False
85,1682475,,
86,1683649,False,False
87,18491,False,False
88,1682777,,
89,1683650,False,False
90,446159,False,False
91,1300968,False,False
92,7735,False,False
93,2277,False,False
94,12429,False,False
95,78192,False,False
96,1670123,False,False
97,32170,False,False
98,1226170,False,False
99,129,False,False
0,283566,False,False
1,1683238,False,False
2,25623,False,False
3,15,False,False
4,1683651,False,False
5,548617,False,False
6,1526557,True,False
7,1165369,False,False
8,1218586,False,False
9,1165366,False,False
10,1683652,False,False
11,11005,False,False
12,1564443,,
13,1679968,False,False
14,564443,False,False
15,1683653,False,False
16,1011477,False,False
17,1683654,True,False
18,105711,False,False
19,1664869,False,False
20,80389,False,False
21,1477642,False,False
22,1683117,False,False
23,265727,False,False
24,32237,False,False
25,1355508,False,False
26,1381273,False,False
27,429203,False,False
28,1286627,False,False
29,1681162,False,False
30,118178,False,False
31,1029528,False,False
32,282750,False,False
33,759306,False,False
34,9725,False,False
35,491194,False,False
36,210640,False,False
37,1392178,False,False
38,577142,False,False
39,1010755,False,False
40,240704,False,False
41,38541,False,False
42,1318447,False,False
43,1474687,False,False
44,1683655,False,False
45,1683656,False,False
46,269755,False,False
47,1216195,False,False
48,1683162,False,False
49,1683657,False,False
50,647288,False,False
51,1322616,False,False
52,1683658,False,False
53,1392259,False,False
54,1609870,False,False
55,1616878,False,False
56,1645000,False,False
57,9728,False,False
58,1683659,False,False
59,54111,False,False
60,744470,False,False
61,1208270,False,False
62,1254135,False,False
63,9730,False,False
64,1522686,False,False
65,1127674,False,False
66,613720,False,False
67,926143,False,False
68,54403,False,False
69,1165667,False,False
70,1638219,False,False
71,1363974,False,False
72,1520093,False,False
73,9731,False,False
74,76492,False,False
75,40254,False,False
76,319076,False,False
77,1683660,False,False
78,1683661,False,False
79,10225,False,False
80,408647,False,False
81,333663,False,False
82,366668,False,False
83,1629193,False,False
84,614,False,False
85,492449,False,False
86,16237,False,False
87,10281,False,False
88,704673,False,False
89,1603142,False,False
90,16164,False,False
91,1550533,False,False
92,1618952,False,False
93,10283,False,False
94,1682558,False,False
95,11470,False,False
96,1655254,False,False
97,13207,False,False
98,80410,False,False
99,834404,False,False
0,4488,False,False
1,602288,False,False
2,140645,False,False
3,1336097,False,False
4,1954,False,False
5,63029,False,False
6,10285,False,False
7,972614,False,False
8,269741,False,False
9,1683662,False,False
10,1046509,False,False
11,1629773,False,False
12,52413,False,False
13,1683663,,
14,1227163,False,False
15,1683664,False,False
16,1280300,False,False
17,64807,False,False
18,1049638,False,False
19,1683111,False,False
20,814776,False,False
21,1682364,False,False
22,1683046,False,False
23,39691,False,False
24,26860,False,False
25,13477,False,False
26,641668,False,False
27,10718,False,False
28,26755,False,False
29,484886,False,False
30,128383,False,False
31,90045,False,False
32,1683665,False,False
33,7513,False,False
34,1044313,False,False
35,67654,False,False
36,1683666,False,False
37,63576,False,False
38,1683042,False,False
39,1311027,False,False
40,50759,False,False
41,1659526,False,False
42,259264,False,False
43,1676412,False,False
44,53194,False,False
45,289410,False,False
46,263075,False,False
47,438457,False,False
48,1474571,False,False
49,1683667,False,False
50,1683668,False,False
51,509467,False,False
52,1244697,False,False
53,77468,False,False
54,1683040,False,False
55,1107795,False,False
56,657,False,False
57,1429427,False,False
58,1482369,False,False
59,1683669,False,False
60,799882,False,False
61,1402969,False,False
62,1683670,False,False
63,1683671,False,False
64,11665,False,False
65,238069,False,False
66,12599,False,False
67,1228710,False,False
68,1683672,False,False
69,17227,False,False
70,1683037,False,False
71,1084892,False,False
72,1273487,False,False
73,285852,False,False
74,68275,False,False
75,688043,False,False
76,9645,False,False
77,20759,False,False
78,25518,False,False
79,244267,False,False
80,1629551,False,False
81,820823,False,True
82,1319951,False,False
83,469215,False,False
84,1676392,,
85,1474593,False,False
86,207,False,False
87,86810,False,False
88,9876,False,False
89,810693,False,False
90,1681216,False,False
91,1523145,False,False
92,1613798,False,False
93,1601797,False,False
94,1683673,False,False
95,590372,False,False
96,676120,False,False
97,496212,False,False
98,1683028,False,False
99,1370519,False,False
0,1683399,False,False
1,1589663,False,False
2,1196573,False,False
3,1566982,False,False
4,338778,False,False
5,70718,False,False
6,11896,False,False
7,30326,False,False
8,227685,False,False
9,585344,False,False
10,772462,False,False
11,777116,False,False
12,1172341,False,False
13,1252505,False,False
14,1294947,False,False
15,1294949,False,False
16,1304594,False,False
17,1358584,False,False
18,1367348,False,False
19,1372586,False,False
20,1430210,False,False
21,1433735,False,False
22,1487459,False,False
23,1510753,False,False
24,1550912,False,False
25,1551234,False,False
26,1551803,False,False
27,1551931,False,False
28,1591834,False,False
29,1683674,False,False
30,185564,False,False
31,1523140,False,False
32,1639877,,
33,675353,False,False
34,799766,False,False
35,939243,False,False
36,1143204,False,False
37,1683174,False,False
38,28565,False,False
39,1683675,False,False
40,1683021,False,False
41,257504,False,False
42,1043197,False,False
43,1026880,False,False
44,1683676,False,False
45,41730,False,False
46,1680927,False,False
47,937046,False,False
48,39210,False,False
49,1675042,False,False
50,893712,False,False
51,1171083,False,False
52,315011,False,False
53,1302017,False,False
54,1184918,False,False
55,761898,False,False
56,1412583,False,False
57,266727,False,False
58,1680036,False,False
59,1302012,False,False
60,1683677,False,False
61,48860,False,False
62,1683003,False,False
63,898704,False,False
64,1504377,False,False
65,1388874,False,False
66,1580374,False,False
67,207984,False,False
68,24226,False,False
69,529483,False,False
70,1683678,False,False
71,1610173,,
72,158725,False,False
73,1682994,False,False
74,352159,False,False
75,571,False,False
76,1518247,False,False
77,1682988,False,False
78,658501,False,False
79,1255187,False,False
80,1683679,False,False
81,1683680,False,False
82,417526,False,False
83,11918,False,False
84,1442669,False,False
85,187425,False,False
86,1225463,False,False
87,901563,False,False
88,18414,False,False
89,48925,False,False
90,1682982,False,False
91,635302,False,False
92,250358,False,False
93,291690,False,False
94,10228,False,False
95,113440,False,False
96,1001435,False,False
97,1649323,False,False
98,1177228,False,False
99,101244,False,False
0,1682959,False,False
1,1029549,False,False
2,1683681,False,False
3,1683682,,
4,1032448,False,False
5,22705,False,True
6,279148,False,False
7,453,False,False
8,768744,False,False
9,1683683,False,False
10,1682865,False,False
11,131926,False,False
12,72478,False,False
13,417532,False,False
14,332177,False,False
15,1682857,False,False
16,1220566,False,False
17,25009,False,False
18,1683684,,
19,225747,False,False
20,1683685,False,False
21,39148,False,False
22,1593482,False,False
23,1609095,False,False
24,1683686,,
25,1683687,False,False
26,579424,False,False
27,16123,False,False
28,43930,False,False
29,1317149,False,False
30,461256,False,False
31,1459903,False,False
32,969492,False,False
33,64635,False,False
34,151590,False,False
35,510465,False,False
36,1269644,False,False
37,438650,False,False
38,6473,False,False
39,248705,False,False
40,1683688,False,False
41,65669,False,False
42,1047020,False,False
43,1084153,False,False
44,1683689,False,False
45,350088,False,False
46,575463,False,False
47,2639,False,False
48,25014,False,False
49,1398411,False,False
50,1469229,False,False
51,10077,False,False
52,1441,False,False
53,1468471,False,False
54,9480,False,False
55,10217,False,False
56,435577,False,False
57,530648,False,False
58,370665,False,False
59,38404,False,False
60,4442,False,False
61,45609,False,False
62,217434,False,False
63,1683690,False,False
64,316152,False,False
65,12096,False,False
66,1179224,False,False
67,417693,False,False
68,233382,False,False
69,1290417,False,False
70,427152,False,False
71,1267147,False,False
72,561557,False,False
73,897087,False,False
74,1668968,False,False
75,1613,False,False
76,460465,False,False
77,27063,True,False
78,1236153,False,False
79,1670506,False,False
80,273607,False,False
81,312266,False,False
82,5289,False,False
83,1420410,False,False
84,1643189,False,False
85,52212,False,False
86,378064,False,False
87,314402,False,False
88,1683691,False,True
89,1683692,False,False
90,1666059,False,False
91,1602454,False,False
92,252450,False,False
93,1683693,False,False
94,519010,False,False
95,1642317,False,False
96,536863,False,False
97,595842,False,False
98,381,False,False
99,30287,True,False
0,682532,False,False
1,747834,False,False
2,6435,False,False
3,11494,False,False
4,1363488,False,False
5,215768,False,False
6,1637938,,
7,87300,False,False
8,1421155,False,False
9,84296,False,False
10,1451486,False,False
11,538207,False,False
12,1624,False,False
13,470819,False,False
14,1433117,False,False
15,42464,False,False
16,1683694,False,False
17,450487,False,False
18,57158,False,False
19,1683408,False,False
20,3065,False,False
21,1683695,,
22,28359,False,False
23,1679452,True,False
24,1667523,True,False
25,1683696,False,False
26,1667517,True,False
27,750279,False,False
28,122917,False,False
29,1226438,True,False
30,1326036,False,False
31,832964,False,False
32,156162,False,False
33,1390382,False,False
34,1682981,False,False
35,1650641,False,False
36,264644,False,False
37,346364,False,False
38,1683697,False,False
39,417219,False,False
40,1683396,False,False
41,1683417,False,False
42,11328,False,False
43,1683698,False,False
44,1683007,False,False
45,914388,False,False
46,1683699,False,False
47,65754,False,False
48,1661868,False,False
49,1563296,False,False
50,10173,False,False
51,1683700,False,False
52,1683701,True,False
53,11424,False,False
54,191257,False,False
55,1683702,False,False
56,437375,False,False
57,1683703,False,False
58,338,False,False
59,454639,False,False
60,55580,False,False
61,1288072,False,False
62,1683704,False,False
63,1683705,False,False
64,1683706,True,False
65,1623405,False,False
66,1661858,False,False
67,1683707,False,False
68,1465559,False,False
69,1664729,False,False
70,1670122,False,False
71,547354,False,False
72,2614,False,False
73,1683708,False,False
74,62675,False,False
75,884437,False,False
76,4507,False,False
77,1532488,False,False
78,1683709,False,False
79,960088,False,False
80,617126,False,False
81,1210150,False,False
82,1683011,False,False
83,1683710,,
84,1683711,False,False
85,1597852,False,False
86,1683712,False,False
87,1327685,False,False
88,269358,False,False
89,267806,False,False
90,1598354,False,False
91,1408779,True,False
92,1225624,False,False
93,1683713,False,False
94,1677569,False,False
95,978073,False,False
96,1683714,False,False
97,1324836,False,False
98,635158,True,False
99,1679063,False,False
0,1683715,False,False
1,364533,False,False
2,1683716,False,False
3,30301,False,False
4,367519,False,False
5,1683717,False,False
6,1680853,False,False
7,275696,False,False
8,961,False,False
9,129578,False,False
10,423236,False,False
11,1646911,False,False
12,1683718,False,False
13,1024541,False,False
14,81757,False,False
15,13181,False,False
16,51371,False,False
17,1119548,False,False
18,1455570,False,True
19,431854,False,False
20,1683719,False,False
21,12182,False,False
22,1061799,False,False
23,146434,False,False
24,81827,False,False
25,1584071,False,False
26,1683720,True,False
27,989662,False,False
28,1683721,,
29,1683722,False,False
30,851870,False,False
31,1233655,False,False
32,1683723,False,False
33,43015,False,False
34,1543902,False,False
35,1416303,False,False
36,930333,False,False
37,42571,False,False
38,1683724,False,False
39,49444,False,False
40,1683419,False,False
41,1683725,False,False
42,743585,False,False
43,1683726,False,False
44,1289601,False,False
45,1371156,False,False
46,1683727,False,False
47,256324,False,False
48,1683728,False,False
49,1683729,False,False
50,1683730,False,False
51,307172,False,False
52,1477279,False,False
53,996873,False,False
54,1088166,False,False
55,799231,False,False
56,1193550,False,False
57,49128,False,False
58,57113,False,False
59,299269,False,False
60,1579338,False,False
61,1683731,False,False
62,1546963,False,False
63,18289,False,False
64,10988,False,False
65,72985,False,False
66,1683732,False,False
67,1683733,False,False
68,1482851,True,False
69,134733,False,False
70,1409423,False,False
71,36085,False,False
72,1241982,False,False
73,50077,False,False
74,63077,False,False
75,537881,False,False
76,1245347,False,False
77,1683734,True,False
78,1084242,False,False
79,1217394,False,False
80,497737,False,False
81,291547,False,False
82,161299,False,False
83,11708,False,False
84,950905,False,False
85,402441,False,False
86,116849,False,False
87,603227,False,False
88,297222,False,False
89,602567,False,False
90,10656,False,False
91,1442125,False,False
92,298115,False,False
93,134368,False,False
94,594700,False,False
95,317091,False,False
96,1255801,True,False
97,4762,False,False
98,696157,False,False
99,1682851,False,False
0,1683735,False,False
1,66889,False,False
2,1683736,False,False
3,1195506,False,False
4,13813,False,False
5,1682847,False,False
6,807356,False,False
7,1683737,False,False
8,1436072,True,False
9,49527,False,False
10,1222248,False,False
11,1477104,False,False
12,2123,False,False
13,1683738,False,False
14,263109,False,False
15,446534,True,False
16,1683068,True,False
17,950967,True,False
18,897971,True,False
19,1668140,False,False
20,10388,False,False
21,1679427,False,False
22,8489,False,False
23,56481,False,False
24,422803,False,False
25,1664546,False,False
26,1682839,False,False
27,1439930,False,False
28,1365928,False,False
29,1683739,False,False
30,5801,False,False
31,1569555,False,False
32,1683740,False,False
33,8838,False,False
34,1682834,False,False
35,1683741,False,False
36,818757,False,False
37,2312,False,False
38,1683742,False,False
39,1683743,True,False
40,9385,False,False
41,1683147,False,False
42,1682829,False,False
43,1468704,False,False
44,1018494,False,False
45,86365,False,False
46,1592024,False,False
47,184530,False,False
48,454699,False,False
49,207655,False,False
50,646339,False,False
51,1076487,False,False
52,31906,False,False
53,376849,False,False
54,1683744,False,False
55,1683745,False,False
56,562282,False,False
57,823609,False,False
58,52244,False,False
59,125521,False,False
60,65057,False,False
61,211928,False,False
62,744877,False,False
63,177625,False,False
64,1102493,False,False
65,1226863,False,False
66,75986,False,False
67,1592630,False,False
68,1683746,False,False
69,1683747,False,False
70,696822,False,False
71,1361562,False,False
72,877426,False,False
73,655025,False,False
74,1683748,False,False
75,1683749,False,False
76,1683750,False,False
77,565591,False,False
78,1651800,False,False
79,1241624,False,False
80,1137645,False,False
81,1510767,False,False
82,863471,False,False
83,1303599,False,False
84,1208276,False,False
85,28468,False,False
86,1683751,False,False
87,987470,False,False
88,500378,False,False
89,1146972,False,False
90,592146,False,False
91,1315477,False,False
92,1649136,False,False
93,1153829,False,False
94,1683752,False,False
95,581387,False,False
96,567629,False,False
97,733317,False,False
98,588108,False,False
99,610251,False,False
0,388757,False,False
1,1289627,False,False
2,1679308,False,False
3,351254,False,False
4,649409,False,False
5,542836,False,False
6,842033,False,False
7,958937,False,False
8,1584483,False,False
9,407887,False,False
10,1323800,False,False
11,544089,False,False
12,604079,False,False
13,359940,False,False
14,382217,False,False
15,1648445,False,False
16,281298,False,False
17,1455781,False,False
18,328716,False,False
19,51108,False,False
20,121491,False,False
21,64931,False,False
22,1683753,False,False
23,50727,False,False
24,51110,False,False
25,500168,False,False
26,776098,False,False
27,970461,False,False
28,336054,False,False
29,393878,False,False
30,51111,False,False
31,50475,False,False
32,1496978,False,False
33,1656625,False,False
34,8652,False,False
35,118662,False,False
36,1683754,,
37,945961,False,False
38,69391,False,False
39,249826,False,False
40,118663,False,False
41,523593,False,False
42,929590,False,False
43,14968,False,False
44,13,False,False
45,385137,False,False
46,489927,False,False
47,437633,False,False
48,1683755,False,False
49,9755,False,False
50,305603,False,False
51,1683756,False,False
52,118665,False,False
53,1568905,False,False
54,421892,False,False
55,1683757,False,False
56,1433367,False,False
57,1683758,,
58,1643150,False,False
59,118667,False,False
60,483742,False,False
61,118668,False,False
62,1666955,False,False
63,588209,False,False
64,118669,False,False
65,56520,False,False
66,118670,False,False
67,1683759,,
68,91276,False,False
69,1683760,False,False
70,1683761,False,False
71,1683762,False,False
72,133985,False,False
73,1683763,,
74,1682748,False,False
75,221667,False,False
76,1683015,False,False
77,1679761,True,False
78,1683764,False,False
79,1683765,False,False
80,442584,False,False
81,1330021,False,False
82,1680756,False,False
83,1683016,False,False
84,449274,False,False
85,1084390,False,False
86,458723,False,False
87,1683766,False,False
88,1683017,False,False
89,110790,False,False
90,1412748,False,False
91,1657136,False,False
92,1668892,False,False
93,1683019,False,False
94,1409898,False,False
95,1379783,False,False
96,1683767,True,False
97,199771,False,False
98,1683768,False,False
99,1379759,False,False
0,242,False,False
1,1486725,False,False
2,1676948,False,False
3,18239,False,False
4,106326,False,False
5,123992,False,False
6,1394926,False,False
7,1310219,,
8,1409891,False,False
9,1683769,False,False
10,50117,False,False
11,69922,False,False
12,1300963,False,False
13,1485195,False,False
14,1243997,False,False
15,240,False,False
16,1683770,,
17,1409356,False,False
18,1272837,False,False
19,1300774,False,False
20,1645835,False,False
21,1683771,False,False
22,1683772,,
23,1643737,False,False
24,1571891,False,False
25,472796,False,False
26,1016084,False,False
27,1683773,False,False
28,254773,True,False
29,1113951,False,False
30,994133,False,False
31,1683774,False,False
32,1683775,False,False
33,562545,False,True
34,1683776,False,False
35,400990,False,False
36,227045,False,False
37,357965,False,False
38,1683777,False,False
39,1276108,False,False
40,1378048,False,False
41,821103,False,False
42,685819,False,False
43,1683778,False,False
44,1683779,False,False
45,628802,False,False
46,1683780,False,False
47,1272419,False,False
48,37585,False,False
49,696047,False,False
50,1139817,False,False
51,1683781,,
52,938150,False,False
53,55156,False,False
54,1675039,False,False
55,1673649,False,False
56,37703,False,False
57,1614584,,
58,620249,False,False
59,24021,False,False
60,41387,False,False
61,1607555,False,False
62,50619,False,False
63,1369052,False,False
64,464435,False,False
65,1127625,False,False
66,1683782,False,False
67,692442,False,False
68,1607557,False,False
69,9591,False,False
70,1682878,False,False
71,8966,False,False
72,1597156,False,False
73,1683783,False,False
74,1440655,False,False
75,89675,False,False
76,372567,False,False
77,9554,False,False
78,1610312,False,False
79,57757,False,False
80,1285372,False,False
81,1683784,False,False
82,1285375,False,False
83,494464,False,False
84,75383,False,False
85,923449,False,False
86,1142109,False,False
87,825808,False,False
88,1683785,False,False
89,809314,False,False
90,1673582,False,False
91,367694,False,False
92,228271,False,False
93,75947,False,False
94,1683786,False,False
95,462066,False,False
96,770485,False,False
97,20648,False,False
98,329,False,False
99,56538,False,False
0,545609,False,False
1,1383731,False,False
2,1683787,False,False
3,654910,False,False
4,588216,False,False
5,354371,False,False
6,1554816,,
7,1683788,False,False
8,1446496,False,False
9,1683789,False,False
10,1420733,False,False
11,1621245,False,False
12,615448,False,False
13,1683790,False,False
14,1683791,,
15,532957,False,False
16,1454680,False,False
17,536136,False,False
18,817169,False,False
19,1218412,False,False
20,1016270,False,False
21,2734,False,False
22,31139,False,False
23,1218032,False,False
24,1658251,False,False
25,1683792,False,False
26,451105,False,False
27,581585,False,False
28,947493,False,False
29,1683793,False,False
30,1339974,False,False
31,544281,False,False
32,1000882,False,False
33,94659,False,False
34,1654295,False,False
35,1683794,False,False
36,1173733,False,False
37,306684,False,False
38,1683795,,
39,292641,False,False
40,1401757,False,False
41,1683179,False,False
42,82564,False,False
43,1683796,False,False
44,39342,False,False
45,1542511,,
46,46187,False,False
47,388453,False,False
48,1673938,False,False
49,1683797,,
50,743219,False,False
51,1675741,False,False
52,452330,False,False
53,1680606,False,False
54,697843,False,False
55,223765,False,False
56,1683798,False,False
57,478187,False,False
58,1622840,False,False
59,62,False,False
60,235704,False,False
61,193689,False,False
62,408362,False,False
63,429450,False,False
64,1683799,False,False
65,1683800,False,False
66,118537,False,False
67,1683801,False,False
68,1658318,False,False
69,209084,False,False
70,556694,False,False
71,1409819,False,False
72,199415,False,False
73,1329909,False,False
74,1663587,False,False
75,1532477,False,False
76,1565509,False,False
77,793058,False,False
78,1683802,False,False
79,958263,False,False
80,186414,False,False
81,835815,False,False
82,599333,False,False
83,59499,False,False
84,754706,False,False
85,288472,False,False
86,602464,False,False
87,1678853,False,False
88,1682827,False,False
89,537190,False,False
90,606523,False,False
91,437103,False,False
92,1654232,False,False
93,1666030,False,False
94,1280083,False,False
95,1683803,False,False
96,71204,False,False
97,387845,False,False
98,1682392,False,False
99,1683804,False,False
0,421928,False,False
1,18291,False,False
2,623135,False,False
3,1294331,False,False
4,293529,False,False
5,581390,False,False
6,729854,False,False
7,961268,False,False
8,250349,False,False
9,1683805,False,False
10,1683806,False,False
11,32856,False,False
12,498955,False,False
13,641763,False,False
14,1682447,False,False
15,11639,False,False
16,941045,False,False
17,332721,False,False
18,37818,False,False
19,1564254,False,False
20,242454,False,False
21,1527253,False,False
22,1623261,False,False
23,447335,False,False
24,209406,False,False
25,1270117,False,False
26,1366906,False,False
27,356090,False,False
28,136814,False,False
29,536097,False,False
30,1683807,False,False
31,1164862,False,False
32,1683057,False,False
33,243471,False,False
34,1683808,False,False
35,819265,False,False
36,581797,False,False
37,64484,False,False
38,415367,False,False
39,1318336,False,False
40,67620,True,False
41,416249,False,False
42,1683217,False,False
43,190880,False,False
44,108005,False,False
45,42741,False,False
46,118624,False,False
47,1472211,False,False
48,1087192,False,False
49,467936,False,False
50,484133,False,False
51,1683809,,
52,969681,False,False
53,597,False,False
54,556762,False,False
55,32272,False,False
56,1680805,False,False
57,14963,False,False
58,393070,False,False
59,1219795,False,False
60,1668158,False,False
61,47353,False,False
62,145247,False,False
63,1648663,False,False
64,8872,False,False
65,1683810,False,False
66,137409,False,False
67,526667,False,False
68,609271,False,False
69,194872,False,False
70,209185,False,False
71,113649,False,False
72,1410927,False,False
73,1683811,,
74,169022,False,False
75,57264,False,False
76,1669950,False,False
77,25912,False,False
78,19482,False,False
79,1683812,False,False
80,1676090,,
81,32159,False,False
82,50476,False,False
83,107976,False,False
84,335051,False,False
85,112283,False,False
86,41441,False,False
87,134000,False,False
88,189150,False,False
89,1447549,,
90,263084,False,False
91,1679505,False,False
92,347382,False,False
93,79625,False,False
94,133605,False,False
95,1665076,False,False
96,1680109,False,False
97,702694,False,False
98,1301415,False,False
99,619638,False,False
0,408510,False,False
1,403051,False,False
2,15152,False,False
3,563707,False,False
4,1683813,,
5,367470,False,False
6,396535,False,False
7,1683814,,
8,371899,False,False
9,1659087,False,False
10,1503143,,
11,1561134,False,False
12,1677023,False,False
13,940009,False,False
14,15098,False,False
15,1683815,False,False
16,15588,False,False
17,664283,False,False
18,680223,False,False
19,208385,False,False
20,1320706,False,False
21,38922,False,False
22,340621,False,False
23,1034808,False,False
24,1668644,False,False
25,367353,True,False
26,1683816,,
27,1390154,False,False
28,587138,False,False
29,1090564,False,False
30,649431,False,False
31,1609471,False,False
32,1683817,False,False
33,43779,False,False
34,1678281,False,False
35,1653208,False,False
36,969703,False,False
37,1683818,False,False
38,1683819,False,False
39,1683820,False,False
40,1541560,False,False
41,1663065,False,False
42,36598,False,False
43,1683821,True,False
44,874526,False,False
45,106358,False,False
46,949700,False,False
47,44155,False,False
48,1522239,False,False
49,779864,False,False
50,1681282,False,False
51,9968,False,False
52,84329,False,False
53,1683822,False,False
54,1434994,False,False
55,1683823,False,False
56,1424279,False,False
57,376829,False,False
58,9846,False,False
59,1279865,False,False
60,11459,False,False
61,1683824,,
62,1069905,False,False
63,1571166,False,False
64,13784,False,False
65,1683825,,
66,62204,False,False
67,76696,False,False
68,1389452,False,False
69,586791,False,False
70,947,False,False
71,71827,False,False
72,1683826,False,False
73,1683827,,
74,1683173,False,False
75,1115780,False,False
76,1660531,False,False
77,603739,False,False
78,1466228,False,False
79,15162,False,False
80,1683828,False,False
81,1681248,False,False
82,1683829,False,False
83,21246,False,False
84,632617,False,False
85,1455079,False,False
86,342737,False,False
87,55347,False,False
88,1683830,,
89,691804,False,False
90,1678765,False,False
91,1573436,False,False
92,1282445,False,False
93,1683831,False,False
94,1683832,False,False
95,1318413,False,False
96,1461432,False,False
97,1472820,False,False
98,76,False,False
99,706318,False,False
0,1683833,False,False
1,1683834,False,False
2,1683835,True,False
3,1677433,False,False
4,11598,False,False
5,1185806,False,False
6,1683836,False,False
7,1683837,False,False
8,1678284,False,False
9,1475630,False,False
10,1628071,False,False
11,1368881,False,False
12,1683838,False,False
13,800,False,False
14,1242434,False,False
15,1682298,False,False
16,35105,False,False
17,41039,False,False
18,1683839,,
19,1683840,False,False
20,1683841,,
21,1316092,False,False
22,8873,False,False
23,1683842,False,False
24,1139072,False,False
25,91155,False,False
26,655884,False,False
27,359410,False,False
28,804,False,False
29,883158,False,False
30,15909,False,False
31,1504358,False,False
32,402997,False,False
33,1683843,False,False
34,1683052,False,False
35,1639152,False,False
36,2182,False,False
37,1682494,False,False
38,1665163,False,False
39,585562,False,False
40,84872,False,False
41,1597728,False,False
42,1369410,False,False
43,1683844,False,False
44,1620034,False,False
45,1683845,False,False
46,52199,False,False
47,1544163,False,False
48,1683846,True,False
49,1609689,False,False
50,1683847,False,False
51,1683071,False,False
52,1284041,False,False
53,104201,False,False
54,1603211,False,False
